date,state,district,age_0_5,age_5_17,age_18_greater
01-06-2025,Gujarat,Gandhinagar,204,67,41
01-06-2025,Gujarat,Kachchh,73,49,11
01-06-2025,Gujarat,Mahisagar,106,37,18
01-06-2025,Gujarat,Morbi,777,366,26
01-06-2025,Gujarat,Patan,207,80,11
01-06-2025,Gujarat,Porbandar,209,57,11
01-06-2025,Gujarat,Rajkot,114,194,16
01-06-2025,Gujarat,Vadodara,334,139,37
01-06-2025,Haryana,Ambala,245,23,13
01-06-2025,Haryana,Faridabad,1698,483,83
01-06-2025,Haryana,Gurugram,534,207,81
01-06-2025,Haryana,Hisar,350,46,10
01-06-2025,Haryana,Kaithal,406,19,10
01-06-2025,Haryana,Kurukshetra,72,10,11
01-06-2025,Haryana,Nuh,1251,213,42
01-06-2025,Haryana,Panipat,776,87,14
01-06-2025,Haryana,Rohtak,420,56,52
01-06-2025,Haryana,Sonipat,360,46,23
01-06-2025,Jharkhand,Chatra,246,218,10
01-06-2025,Jharkhand,Dumka,74,110,14
01-06-2025,Jharkhand,Gumla,228,131,10
01-06-2025,Jharkhand,Khunti,91,148,11
01-06-2025,Jharkhand,Lohardaga,165,174,21
01-06-2025,Jharkhand,Pakur,501,590,16
01-06-2025,Jharkhand,Ranchi,259,273,34
01-06-2025,Karnataka,Bengaluru Rural,511,312,311
01-06-2025,Karnataka,Bengaluru Urban,5062,3223,1838
01-06-2025,Karnataka,Raichur,290,127,11
01-06-2025,Kerala,Ernakulam,70,58,11
01-06-2025,Kerala,Thrissur,15,22,10
01-06-2025,Madhya Pradesh,Alirajpur,376,586,84
01-06-2025,Madhya Pradesh,Ashoknagar,437,408,23
01-06-2025,Madhya Pradesh,Barwani,1067,1106,60
01-06-2025,Madhya Pradesh,Bhind,507,328,50
01-06-2025,Madhya Pradesh,Bhopal,690,115,28
01-06-2025,Madhya Pradesh,Burhanpur,1142,574,61
01-06-2025,Madhya Pradesh,Chhatarpur,272,401,41
01-06-2025,Madhya Pradesh,Dhar,892,570,65
01-06-2025,Madhya Pradesh,Gwalior,1064,789,77
01-06-2025,Madhya Pradesh,Indore,411,138,12
01-06-2025,Madhya Pradesh,Jhabua,261,628,10
01-06-2025,Madhya Pradesh,Katni,195,88,10
01-06-2025,Madhya Pradesh,Khargone,242,258,26
01-06-2025,Madhya Pradesh,Morena,1327,872,70
01-06-2025,Madhya Pradesh,Sagar,131,53,17
01-06-2025,Madhya Pradesh,Sheopur,368,430,11
01-06-2025,Madhya Pradesh,Shivpuri,326,430,27
01-06-2025,Maharashtra,Amravati,280,77,11
01-06-2025,Maharashtra,Beed,659,294,46
01-06-2025,Maharashtra,Buldhana,306,51,11
01-06-2025,Maharashtra,Chandrapur,198,24,10
01-06-2025,Maharashtra,Dhule,793,484,211
01-06-2025,Maharashtra,Hingoli,261,62,14
01-06-2025,Maharashtra,Latur,390,140,15
01-06-2025,Maharashtra,Nanded,432,124,28
01-06-2025,Maharashtra,Palghar,252,252,10
01-06-2025,Maharashtra,Pune,142,83,11
01-06-2025,Maharashtra,Sangli,240,105,11
01-06-2025,Maharashtra,Satara,136,55,10
01-06-2025,Maharashtra,Thane,2432,1767,222
01-06-2025,Manipur,Churachandpur,91,499,13
01-06-2025,Meghalaya,East Garo Hills,70,469,341
01-06-2025,Meghalaya,East Jaintia Hills,96,414,308
01-06-2025,Meghalaya,East Khasi Hills,287,1875,978
01-06-2025,Meghalaya,Ri Bhoi,69,398,316
01-06-2025,Meghalaya,South Garo Hills,42,197,312
01-06-2025,Meghalaya,South West Garo Hills,264,209,145
01-06-2025,Meghalaya,South West Khasi Hills,54,184,146
01-06-2025,Meghalaya,West Garo Hills,521,992,854
01-06-2025,Meghalaya,West Jaintia Hills,192,1017,634
01-06-2025,Meghalaya,West Khasi Hills,129,1296,752
01-06-2025,Mizoram,Champhai,86,26,26
01-06-2025,Mizoram,Lawngtlai,119,43,11
01-06-2025,Nagaland,Dimapur,105,240,32
01-06-2025,Nagaland,Mon,39,121,14
01-06-2025,Nagaland,Peren,37,141,10
01-06-2025,Punjab,Hoshiarpur,234,59,20
01-06-2025,Punjab,Kapurthala,182,67,68
01-06-2025,Punjab,Ludhiana,1095,645,90
01-06-2025,Punjab,S.A.S Nagar,193,75,14
01-06-2025,Rajasthan,Alwar,670,240,13
01-06-2025,Rajasthan,Barmer,684,259,10
01-06-2025,Rajasthan,Bhilwara,430,117,20
01-06-2025,Rajasthan,Bikaner,721,539,33
01-06-2025,Rajasthan,Churu,253,269,13
01-06-2025,Rajasthan,Jaisalmer,46,74,14
01-06-2025,Rajasthan,Jodhpur,520,204,27
01-06-2025,Rajasthan,Nagaur,554,363,10
01-06-2025,Rajasthan,Sirohi,216,289,28
01-06-2025,Tamil Nadu,Kallakurichi,165,55,23
01-06-2025,Tamil Nadu,Kanchipuram,264,76,11
01-06-2025,Tamil Nadu,Madurai,62,14,12
01-06-2025,Tamil Nadu,Ramanathapuram,92,38,22
01-06-2025,Tamil Nadu,Salem,335,95,64
01-06-2025,Tamil Nadu,Sivaganga,70,13,10
01-06-2025,Tamil Nadu,Vellore,367,102,41
01-06-2025,Telangana,Hyderabad,690,479,49
01-06-2025,Telangana,Medchal Malkajgiri,159,119,20
01-06-2025,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,188,49,12
01-06-2025,Tripura,Dhalai,60,87,20
01-06-2025,Uttar Pradesh,Agra,1775,1860,154
01-06-2025,Uttar Pradesh,Aligarh,1247,1291,97
01-06-2025,Uttar Pradesh,Amroha,329,240,10
01-06-2025,Uttar Pradesh,Ayodhya,38,32,12
01-06-2025,Uttar Pradesh,Azamgarh,109,333,10
01-06-2025,Uttar Pradesh,Baghpat,61,171,12
01-06-2025,Uttar Pradesh,Bahraich,1183,2599,287
01-06-2025,Uttar Pradesh,Balrampur,150,497,16
01-06-2025,Uttar Pradesh,Banda,324,451,12
01-06-2025,Uttar Pradesh,Bareilly,1242,1198,75
01-06-2025,Uttar Pradesh,Budaun,210,353,12
01-06-2025,Uttar Pradesh,Bulandshahr,166,297,14
01-06-2025,Uttar Pradesh,Chandauli,138,314,15
01-06-2025,Uttar Pradesh,Farrukhabad,73,102,11
01-06-2025,Uttar Pradesh,Fatehpur,251,344,14
01-06-2025,Uttar Pradesh,Firozabad,1568,809,21
01-06-2025,Uttar Pradesh,Gautam Buddha Nagar,805,1017,87
01-06-2025,Uttar Pradesh,Ghaziabad,1145,1293,42
01-06-2025,Uttar Pradesh,Gorakhpur,213,572,41
01-06-2025,Uttar Pradesh,Hardoi,1123,1368,44
01-06-2025,Uttar Pradesh,Hathras,174,282,12
01-06-2025,Uttar Pradesh,Jalaun,228,277,16
01-06-2025,Uttar Pradesh,Kanpur Nagar,347,597,39
01-06-2025,Uttar Pradesh,Kheri,358,491,33
01-06-2025,Uttar Pradesh,Lucknow,81,123,19
01-06-2025,Uttar Pradesh,Maharajganj,95,362,31
01-06-2025,Uttar Pradesh,Mainpuri,327,443,13
01-06-2025,Uttar Pradesh,Mathura,467,890,32
01-06-2025,Uttar Pradesh,Meerut,79,168,10
01-06-2025,Uttar Pradesh,Moradabad,1067,731,28
01-06-2025,Uttar Pradesh,Pilibhit,1026,628,25
01-06-2025,Uttar Pradesh,Rampur,694,751,21
01-06-2025,Uttar Pradesh,Saharanpur,929,585,14
01-06-2025,Uttar Pradesh,Shahjahanpur,736,918,55
01-06-2025,Uttar Pradesh,Shravasti,326,564,49
01-06-2025,Uttar Pradesh,Siddharth Nagar,103,278,12
01-06-2025,Uttar Pradesh,Sitapur,998,1134,87
01-06-2025,Uttar Pradesh,Sultanpur,130,223,10
01-06-2025,Uttar Pradesh,Unnao,497,892,57
01-06-2025,Uttar Pradesh,Varanasi,297,602,15
01-06-2025,Uttarakhand,Dehradun,160,80,54
01-06-2025,West Bengal,24 Paraganas North,540,399,111
01-06-2025,West Bengal,Alipurduar,207,352,74
01-06-2025,West Bengal,Birbhum,139,65,17
01-06-2025,West Bengal,Coochbehar,47,46,12
01-06-2025,West Bengal,Darjeeling,203,316,166
01-06-2025,West Bengal,Dinajpur Uttar,1295,1253,118
01-06-2025,West Bengal,Jalpaiguri,74,176,65
01-06-2025,West Bengal,Kolkata,221,328,87
01-06-2025,West Bengal,Malda,115,127,10
01-06-2025,West Bengal,Medinipur West,45,67,10
01-06-2025,West Bengal,Nadia,280,176,72
01-06-2025,West Bengal,Purba Bardhaman,28,18,12
01-07-2025,Andhra Pradesh,Prakasam,91,108,38
01-07-2025,Andhra Pradesh,Spsr Nellore,382,264,73
01-07-2025,Arunachal Pradesh,Longding,46,322,33
01-07-2025,Arunachal Pradesh,West Kameng,43,30,10
01-07-2025,Assam,Baksa,110,71,39
01-07-2025,Assam,Barpeta,3310,895,184
01-07-2025,Assam,Bongaigaon,236,51,16
01-07-2025,Assam,Cachar,4026,1357,490
01-07-2025,Assam,Chirang,893,364,52
01-07-2025,Assam,Darrang,190,56,11
01-07-2025,Assam,Dhemaji,1625,576,337
01-07-2025,Assam,Dhubri,774,306,27
01-07-2025,Assam,Dibrugarh,1455,488,541
01-07-2025,Assam,Dima Hasao,83,51,14
01-07-2025,Assam,Goalpara,2119,590,189
01-07-2025,Assam,Golaghat,1617,1002,850
01-07-2025,Assam,Hailakandi,683,287,46
01-07-2025,Assam,Hojai,1750,350,23
01-07-2025,Assam,Jorhat,633,323,415
01-07-2025,Assam,Kamrup,2813,736,255
01-07-2025,Assam,Kamrup Metro,259,168,82
01-07-2025,Assam,Karimganj,1931,1057,183
01-07-2025,Assam,Kokrajhar,284,173,119
01-07-2025,Assam,Lakhimpur,536,216,159
01-07-2025,Assam,Majuli,154,45,11
01-07-2025,Assam,Marigaon,1737,646,123
01-07-2025,Assam,Nagaon,1553,735,132
01-07-2025,Assam,Sivasagar,167,80,95
01-07-2025,Assam,Sonitpur,641,279,110
01-07-2025,Assam,Tinsukia,1074,827,606
01-07-2025,Assam,West Karbi Anglong,116,148,118
01-07-2025,Bihar,Araria,166,108,14
01-07-2025,Bihar,Arwal,60,432,13
01-07-2025,Bihar,Banka,148,269,11
01-07-2025,Bihar,Begusarai,377,372,13
01-07-2025,Bihar,Bhagalpur,184,358,15
01-07-2025,Bihar,Bhojpur,184,626,13
01-07-2025,Bihar,Gaya,546,2601,65
01-07-2025,Bihar,Gopalganj,882,1961,48
01-07-2025,Bihar,Jehanabad,27,219,10
01-07-2025,Bihar,Kaimur (Bhabua),264,420,10
01-07-2025,Bihar,Lakhisarai,607,972,29
01-07-2025,Bihar,Madhubani,858,1181,102
01-07-2025,Bihar,Munger,241,445,13
01-07-2025,Bihar,Muzaffarpur,892,1217,40
01-07-2025,Bihar,Nalanda,434,1587,37
01-07-2025,Bihar,Nawada,616,2933,123
01-07-2025,Bihar,Pashchim Champaran,3018,6314,310
01-07-2025,Bihar,Patna,508,1551,51
01-07-2025,Bihar,Purbi Champaran,2391,5516,430
01-07-2025,Bihar,Purnia,872,1017,35
01-07-2025,Bihar,Saharsa,569,627,42
01-07-2025,Bihar,Samastipur,513,488,13
01-07-2025,Bihar,Saran,607,1872,52
01-07-2025,Bihar,Sitamarhi,3852,4519,746
01-07-2025,Bihar,Siwan,192,414,12
01-07-2025,Chhattisgarh,Balrampur,1344,579,65
01-07-2025,Chhattisgarh,Bijapur,802,346,243
01-07-2025,Chhattisgarh,Bilaspur,1156,309,11
01-07-2025,Chhattisgarh,Durg,385,94,16
01-07-2025,Chhattisgarh,Gaurella Pendra Marwahi,220,105,27
01-07-2025,Chhattisgarh,Raigarh,1318,181,23
01-07-2025,Chhattisgarh,Sukma,151,178,34
01-07-2025,Delhi,Central Delhi,773,328,51
01-07-2025,Delhi,East Delhi,1319,504,55
01-07-2025,Delhi,New Delhi,581,354,156
01-07-2025,Delhi,North Delhi,563,309,29
01-07-2025,Delhi,North East Delhi,2868,1583,31
01-07-2025,Delhi,North West Delhi,858,267,46
01-07-2025,Delhi,Shahdara,545,239,15
01-07-2025,Delhi,South Delhi,794,321,139
01-07-2025,Delhi,South West Delhi,468,207,29
01-07-2025,Delhi,West Delhi,3799,1364,189
01-07-2025,Goa,North Goa,21,10,11
01-07-2025,Gujarat,Ahmadabad,2714,1590,180
01-07-2025,Gujarat,Ahmedabad,397,389,36
01-07-2025,Gujarat,Amreli,558,151,60
01-07-2025,Gujarat,Anand,802,192,115
01-07-2025,Gujarat,Arvalli,476,103,22
01-07-2025,Gujarat,Banas Kantha,3990,4787,451
01-07-2025,Gujarat,Bhavnagar,1614,403,127
01-07-2025,Gujarat,Botad,800,246,44
01-07-2025,Gujarat,Chhotaudepur,815,816,231
01-07-2025,Gujarat,Dang,309,107,92
01-07-2025,Gujarat,Devbhumi Dwarka,359,163,55
01-07-2025,Gujarat,Dohad,2702,4861,438
01-07-2025,Gujarat,Gandhinagar,322,96,129
01-07-2025,Gujarat,Gir Somnath,1000,287,57
01-07-2025,Gujarat,Jamnagar,764,195,55
01-07-2025,Gujarat,Kachchh,870,944,115
01-07-2025,Gujarat,Kheda,444,200,38
01-07-2025,Gujarat,Mahesana,821,269,67
01-07-2025,Gujarat,Mahisagar,369,162,33
01-07-2025,Gujarat,Morbi,1789,825,215
01-07-2025,Gujarat,Navsari,191,47,19
01-07-2025,Gujarat,Panch Mahals,789,434,100
01-07-2025,Gujarat,Patan,1741,1178,232
01-07-2025,Gujarat,Porbandar,450,89,56
01-07-2025,Gujarat,Rajkot,2567,1437,200
01-07-2025,Gujarat,Sabar Kantha,951,1169,157
01-07-2025,Gujarat,Surat,2694,1581,81
01-07-2025,Gujarat,Surendra Nagar,250,172,21
01-07-2025,Gujarat,Surendranagar,658,574,78
01-07-2025,Gujarat,Vadodara,507,217,60
01-07-2025,Gujarat,Valsad,581,261,30
01-07-2025,Haryana,Faridabad,2678,733,54
01-07-2025,Haryana,Gurugram,1252,399,113
01-07-2025,Haryana,Panipat,1344,169,10
01-07-2025,Himachal Pradesh,Kullu,57,24,33
01-07-2025,Jammu And Kashmir,Doda,261,260,17
01-07-2025,Jammu And Kashmir,Shopian,308,84,20
01-07-2025,Jharkhand,Chatra,330,161,10
01-07-2025,Jharkhand,Dhanbad,782,722,34
01-07-2025,Jharkhand,Dumka,61,117,10
01-07-2025,Jharkhand,East Singhbhum,180,100,13
01-07-2025,Jharkhand,East Singhbum,848,546,53
01-07-2025,Jharkhand,Giridih,871,921,27
01-07-2025,Jharkhand,Gumla,383,286,23
01-07-2025,Jharkhand,Khunti,146,196,14
01-07-2025,Jharkhand,Pakur,994,1023,11
01-07-2025,Jharkhand,Ranchi,792,682,121
01-07-2025,Jharkhand,West Singhbhum,320,440,16
01-07-2025,Karnataka,Bengaluru Rural,927,417,310
01-07-2025,Karnataka,Bengaluru Urban,6740,3752,1727
01-07-2025,Karnataka,Bidar,107,52,10
01-07-2025,Karnataka,Mysuru,349,138,80
01-07-2025,Karnataka,Ramanagara,168,24,12
01-07-2025,Karnataka,Vijayapura,363,77,10
01-07-2025,Kerala,Ernakulam,87,111,26
01-07-2025,Kerala,Kannur,17,38,15
01-07-2025,Kerala,Thiruvananthapuram,54,67,59
01-07-2025,Madhya Pradesh,Alirajpur,498,884,93
01-07-2025,Madhya Pradesh,Ashoknagar,1157,915,71
01-07-2025,Madhya Pradesh,Balaghat,288,40,10
01-07-2025,Madhya Pradesh,Barwani,3561,3348,310
01-07-2025,Madhya Pradesh,Betul,713,212,43
01-07-2025,Madhya Pradesh,Bhind,2108,1743,204
01-07-2025,Madhya Pradesh,Bhopal,918,198,17
01-07-2025,Madhya Pradesh,Burhanpur,1706,1124,146
01-07-2025,Madhya Pradesh,Chhatarpur,1628,1844,114
01-07-2025,Madhya Pradesh,Datia,435,384,20
01-07-2025,Madhya Pradesh,Dewas,544,292,13
01-07-2025,Madhya Pradesh,Dhar,518,380,24
01-07-2025,Madhya Pradesh,East Nimar,189,254,15
01-07-2025,Madhya Pradesh,Guna,637,423,12
01-07-2025,Madhya Pradesh,Gwalior,2413,1821,175
01-07-2025,Madhya Pradesh,Hoshangabad,179,90,12
01-07-2025,Madhya Pradesh,Indore,3340,1547,107
01-07-2025,Madhya Pradesh,Jabalpur,361,87,14
01-07-2025,Madhya Pradesh,Jhabua,908,1760,93
01-07-2025,Madhya Pradesh,Katni,441,264,12
01-07-2025,Madhya Pradesh,Khandwa,586,233,12
01-07-2025,Madhya Pradesh,Khargone,2569,1929,226
01-07-2025,Madhya Pradesh,Morena,3228,2669,176
01-07-2025,Madhya Pradesh,Narsinghpur,312,189,13
01-07-2025,Madhya Pradesh,Panna,301,173,13
01-07-2025,Madhya Pradesh,Sagar,1201,320,51
01-07-2025,Madhya Pradesh,Satna,488,121,20
01-07-2025,Madhya Pradesh,Sehore,1151,496,26
01-07-2025,Madhya Pradesh,Sheopur,757,969,27
01-07-2025,Madhya Pradesh,Shivpuri,617,705,42
01-07-2025,Madhya Pradesh,Vidisha,1227,626,58
01-07-2025,Maharashtra,Ahmednagar,182,158,28
01-07-2025,Maharashtra,Akola,390,205,42
01-07-2025,Maharashtra,Amravati,523,148,13
01-07-2025,Maharashtra,Aurangabad,2262,1549,24
01-07-2025,Maharashtra,Beed,1472,739,72
01-07-2025,Maharashtra,Buldhana,1103,276,83
01-07-2025,Maharashtra,Chandrapur,306,86,11
01-07-2025,Maharashtra,Dhule,1410,1107,127
01-07-2025,Maharashtra,Hingoli,2245,649,112
01-07-2025,Maharashtra,Jalgaon,1065,343,55
01-07-2025,Maharashtra,Latur,566,225,28
01-07-2025,Maharashtra,Mumbai,537,344,50
01-07-2025,Maharashtra,Mumbai Suburban,3187,2177,207
01-07-2025,Maharashtra,Nagpur,904,225,37
01-07-2025,Maharashtra,Nanded,1295,462,46
01-07-2025,Maharashtra,Nandurbar,2031,994,75
01-07-2025,Maharashtra,Nashik,2729,1775,111
01-07-2025,Maharashtra,Osmanabad,275,105,10
01-07-2025,Maharashtra,Palghar,584,607,26
01-07-2025,Maharashtra,Pune,3645,1552,291
01-07-2025,Maharashtra,Raigad,845,296,25
01-07-2025,Maharashtra,Sangli,958,588,48
01-07-2025,Maharashtra,Satara,327,116,16
01-07-2025,Maharashtra,Solapur,355,172,34
01-07-2025,Maharashtra,Thane,4036,3165,142
01-07-2025,Maharashtra,Washim,378,68,11
01-07-2025,Maharashtra,Yavatmal,858,405,39
01-07-2025,Manipur,Churachandpur,348,1265,13
01-07-2025,Meghalaya,East Garo Hills,73,606,387
01-07-2025,Meghalaya,East Jaintia Hills,200,571,516
01-07-2025,Meghalaya,East Khasi Hills,756,3426,2404
01-07-2025,Meghalaya,Kamrup,13,71,59
01-07-2025,Meghalaya,North Garo Hills,22,97,125
01-07-2025,Meghalaya,Ri Bhoi,318,1160,946
01-07-2025,Meghalaya,South Garo Hills,44,206,236
01-07-2025,Meghalaya,South West Garo Hills,370,272,173
01-07-2025,Meghalaya,South West Khasi Hills,137,283,326
01-07-2025,Meghalaya,West Garo Hills,893,1870,1534
01-07-2025,Meghalaya,West Jaintia Hills,224,1089,883
01-07-2025,Meghalaya,West Khasi Hills,442,1998,1179
01-07-2025,Mizoram,Champhai,95,57,20
01-07-2025,Mizoram,Kolasib,44,21,20
01-07-2025,Mizoram,Lawngtlai,240,59,31
01-07-2025,Mizoram,Lunglei,83,32,20
01-07-2025,Mizoram,Saiha,87,48,18
01-07-2025,Nagaland,Dimapur,246,456,82
01-07-2025,Nagaland,Kiphire,46,233,26
01-07-2025,Nagaland,Kohima,74,154,11
01-07-2025,Nagaland,Longleng,47,284,20
01-07-2025,Nagaland,Mokokchung,73,134,13
01-07-2025,Nagaland,Mon,258,676,69
01-07-2025,Nagaland,Peren,36,105,18
01-07-2025,Nagaland,Tuensang,96,385,30
01-07-2025,Nagaland,Wokha,40,191,17
01-07-2025,Nagaland,Zunheboto,48,277,24
01-07-2025,Odisha,Khordha,37,37,13
01-07-2025,Odisha,Nabarangpur,327,103,12
01-07-2025,Punjab,Amritsar,1293,400,24
01-07-2025,Punjab,Gurdaspur,549,99,10
01-07-2025,Punjab,Hoshiarpur,277,66,22
01-07-2025,Punjab,Kapurthala,324,74,177
01-07-2025,Punjab,Ludhiana,2012,1133,221
01-07-2025,Punjab,Patiala,766,237,18
01-07-2025,Punjab,S.A.S Nagar,300,89,34
01-07-2025,Punjab,Tarn Taran,341,34,11
01-07-2025,Rajasthan,Ajmer,673,241,18
01-07-2025,Rajasthan,Alwar,1837,879,41
01-07-2025,Rajasthan,Baran,336,91,10
01-07-2025,Rajasthan,Bharatpur,1219,758,21
01-07-2025,Rajasthan,Bhilwara,477,332,22
01-07-2025,Rajasthan,Bikaner,763,452,30
01-07-2025,Rajasthan,Bundi,121,85,17
01-07-2025,Rajasthan,Chittorgarh,835,701,40
01-07-2025,Rajasthan,Churu,1072,1028,50
01-07-2025,Rajasthan,Dholpur,467,247,13
01-07-2025,Rajasthan,Hanumangarh,456,284,11
01-07-2025,Rajasthan,Jaipur,2242,1110,86
01-07-2025,Rajasthan,Jalore,296,181,13
01-07-2025,Rajasthan,Jodhpur,1722,828,66
01-07-2025,Rajasthan,Karauli,612,323,11
01-07-2025,Rajasthan,Nagaur,870,660,21
01-07-2025,Rajasthan,Sawai Madhopur,593,307,10
01-07-2025,Rajasthan,Sikar,461,178,11
01-07-2025,Rajasthan,Sirohi,1174,1471,72
01-07-2025,Rajasthan,Tonk,635,332,19
01-07-2025,Rajasthan,Udaipur,511,323,21
01-07-2025,Sikkim,South Sikkim,100,147,13
01-07-2025,Sikkim,West Sikkim,48,108,15
01-07-2025,Tamil Nadu,Chengalpattu,138,62,26
01-07-2025,Tamil Nadu,Chennai,231,136,33
01-07-2025,Tamil Nadu,Thiruvallur,261,75,10
01-07-2025,Telangana,Bhadradri Kothagudem,507,109,23
01-07-2025,Telangana,Hyderabad,5199,1820,233
01-07-2025,Telangana,Medchal Malkajgiri,250,146,10
01-07-2025,Telangana,Ranga Reddy,181,93,10
01-07-2025,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,360,92,15
01-07-2025,Tripura,Gomati,69,45,10
01-07-2025,Tripura,North Tripura,124,75,17
01-07-2025,Tripura,Sepahijala,166,144,15
01-07-2025,Uttar Pradesh,Agra,2371,2123,75
01-07-2025,Uttar Pradesh,Aligarh,3024,3256,128
01-07-2025,Uttar Pradesh,Ayodhya,262,324,17
01-07-2025,Uttar Pradesh,Azamgarh,1034,2456,77
01-07-2025,Uttar Pradesh,Baghpat,118,280,15
01-07-2025,Uttar Pradesh,Bahraich,3919,6096,532
01-07-2025,Uttar Pradesh,Balrampur,500,1822,58
01-07-2025,Uttar Pradesh,Banda,401,753,11
01-07-2025,Uttar Pradesh,Barabanki,1040,692,52
01-07-2025,Uttar Pradesh,Bareilly,1671,1356,45
01-07-2025,Uttar Pradesh,Budaun,1617,1656,53
01-07-2025,Uttar Pradesh,Bulandshahr,604,749,11
01-07-2025,Uttar Pradesh,Chandauli,609,949,47
01-07-2025,Uttar Pradesh,Deoria,130,240,11
01-07-2025,Uttar Pradesh,Etah,2059,1625,48
01-07-2025,Uttar Pradesh,Etawah,551,456,16
01-07-2025,Uttar Pradesh,Fatehpur,1271,1283,86
01-07-2025,Uttar Pradesh,Firozabad,1940,1040,10
01-07-2025,Uttar Pradesh,Gautam Buddha Nagar,1392,1633,150
01-07-2025,Uttar Pradesh,Ghaziabad,1776,1881,59
01-07-2025,Uttar Pradesh,Gonda,1120,1506,96
01-07-2025,Uttar Pradesh,Gorakhpur,1187,2262,130
01-07-2025,Uttar Pradesh,Hapur,1010,770,11
01-07-2025,Uttar Pradesh,Hardoi,4089,4330,75
01-07-2025,Uttar Pradesh,Jaunpur,262,766,38
01-07-2025,Uttar Pradesh,Jhansi,78,76,13
01-07-2025,Uttar Pradesh,Kannauj,425,628,29
01-07-2025,Uttar Pradesh,Kanpur Dehat,803,1060,48
01-07-2025,Uttar Pradesh,Kanpur Nagar,1289,1946,85
01-07-2025,Uttar Pradesh,Kasganj,1047,1168,33
01-07-2025,Uttar Pradesh,Kaushambi,583,509,21
01-07-2025,Uttar Pradesh,Kheri,2068,2463,98
01-07-2025,Uttar Pradesh,Kushi Nagar,779,777,14
01-07-2025,Uttar Pradesh,Lucknow,1340,1322,88
01-07-2025,Uttar Pradesh,Maharajganj,1186,2920,103
01-07-2025,Uttar Pradesh,Mainpuri,958,1349,56
01-07-2025,Uttar Pradesh,Mathura,133,151,10
01-07-2025,Uttar Pradesh,Meerut,2293,1831,60
01-07-2025,Uttar Pradesh,Moradabad,2722,1295,34
01-07-2025,Uttar Pradesh,Muzaffarnagar,1025,604,32
01-07-2025,Uttar Pradesh,Pilibhit,1622,1108,36
01-07-2025,Uttar Pradesh,Prayagraj,503,540,23
01-07-2025,Uttar Pradesh,Rampur,3375,2652,127
01-07-2025,Uttar Pradesh,Saharanpur,2054,852,14
01-07-2025,Uttar Pradesh,Sambhal,339,200,11
01-07-2025,Uttar Pradesh,Shahjahanpur,4039,3765,121
01-07-2025,Uttar Pradesh,Shravasti,541,1006,49
01-07-2025,Uttar Pradesh,Siddharth Nagar,1500,2308,140
01-07-2025,Uttar Pradesh,Sitapur,4236,3712,168
01-07-2025,Uttar Pradesh,Sultanpur,471,652,41
01-07-2025,Uttar Pradesh,Unnao,1408,1887,49
01-07-2025,Uttar Pradesh,Varanasi,2392,3993,268
01-07-2025,Uttarakhand,Dehradun,1298,323,10
01-07-2025,Uttarakhand,Haridwar,565,156,11
01-07-2025,West Bengal,24 Paraganas North,2637,2059,401
01-07-2025,West Bengal,24 Paraganas South,364,104,22
01-07-2025,West Bengal,Alipurduar,646,840,145
01-07-2025,West Bengal,Birbhum,575,159,35
01-07-2025,West Bengal,Coochbehar,2074,2029,152
01-07-2025,West Bengal,Darjeeling,607,694,184
01-07-2025,West Bengal,Dinajpur Dakshin,707,256,34
01-07-2025,West Bengal,Dinajpur Uttar,5157,3588,189
01-07-2025,West Bengal,Hooghly,177,111,12
01-07-2025,West Bengal,Howrah,149,200,12
01-07-2025,West Bengal,Jalpaiguri,234,344,65
01-07-2025,West Bengal,Kalimpong,78,77,34
01-07-2025,West Bengal,Kolkata,277,407,131
01-07-2025,West Bengal,Medinipur West,280,233,10
01-07-2025,West Bengal,Nadia,1312,556,187
01-09-2025,Andaman & Nicobar Islands,Andamans,1,1,0
01-09-2025,Andaman & Nicobar Islands,South Andaman,3,0,0
01-09-2025,Andaman and Nicobar Islands,Nicobar,10,2,0
01-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,4,0,0
01-09-2025,Andaman and Nicobar Islands,South Andaman,6,0,0
01-09-2025,Andhra Pradesh,Adilabad,22,11,0
01-09-2025,Andhra Pradesh,Alluri Sitharama Raju,13,0,0
01-09-2025,Andhra Pradesh,Anakapalli,13,0,0
01-09-2025,Andhra Pradesh,Anantapur,76,7,0
01-09-2025,Andhra Pradesh,Ananthapur,23,6,0
01-09-2025,Andhra Pradesh,Ananthapuramu,41,2,0
01-09-2025,Andhra Pradesh,Annamayya,11,0,0
01-09-2025,Andhra Pradesh,Bapatla,6,1,0
01-09-2025,Andhra Pradesh,Chittoor,121,9,0
01-09-2025,Andhra Pradesh,Cuddapah,86,8,0
01-09-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,8,2,0
01-09-2025,Andhra Pradesh,East Godavari,125,10,1
01-09-2025,Andhra Pradesh,Eluru,5,0,0
01-09-2025,Andhra Pradesh,Guntur,124,22,0
01-09-2025,Andhra Pradesh,Hyderabad,85,24,0
01-09-2025,Andhra Pradesh,K.V.Rangareddy,2,0,0
01-09-2025,Andhra Pradesh,K.v. Rangareddy,1,0,0
01-09-2025,Andhra Pradesh,Kakinada,14,3,0
01-09-2025,Andhra Pradesh,Karim Nagar,2,0,0
